federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,sensor_arrival,10400000000,10400.0,10400000000,0,87.55562599999939,0,10487.555626,10487.683143,0.12751700000080746
d_monitor,DriverMonitor,output_tick,10400000000,10400.0,10400000000,0,87.75464199999988,0,10487.754642,10487.799531,0.04488900000069407
d_monitor,DriverMonitor,output_tick,10500000000,10500.0,10500000000,0,3.894843000000037,0,10503.894843,10504.063989,0.16914600000018254
d_monitor,DriverMonitor,output_tick,10600000000,10600.0,10600000000,0,4.967574000000241,0,10604.967574,10605.192997,0.22542299999986426
d_monitor,DriverMonitor,output_tick,10700000000,10700.0,10700000000,0,6.020952999999281,0,10706.020953,10706.319598,0.2986450000007608
d_monitor,DriverMonitor,output_tick,10800000000,10800.0,10800000000,0,5.596405000000232,0,10805.596405,10805.885475,0.28906999999890104
d_monitor,DriverMonitor,sensor_arrival,10900000000,10900.0,10900000000,0,86.88418300000012,0,10986.884183,10987.08844,0.2042569999994157
d_monitor,DriverMonitor,output_tick,10900000000,10900.0,10900000000,0,87.18082800000047,0,10987.180828,10987.314122,0.13329399999929592
d_monitor,DriverMonitor,output_tick,11000000000,11000.0,11000000000,0,3.39697200000046,0,11003.396972,11003.584803,0.187830999999278
d_monitor,DriverMonitor,output_tick,11100000000,11100.0,11100000000,0,5.139398999999685,0,11105.139399,11105.400081,0.260682000000088
d_monitor,DriverMonitor,output_tick,11200000000,11200.0,11200000000,0,5.524933999999121,0,11205.524934,11205.772968,0.24803400000018883
d_monitor,DriverMonitor,output_tick,11300000000,11300.0,11300000000,0,5.738637000000381,0,11305.738637,11305.995005,0.25636800000029325
d_monitor,DriverMonitor,sensor_arrival,11400000000,11400.0,11400000000,0,83.8475639999997,0,11483.847564,11483.972766,0.12520200000108161
d_monitor,DriverMonitor,output_tick,11400000000,11400.0,11400000000,0,84.12789399999929,0,11484.127894,11484.186004,0.058109999999942374
d_monitor,DriverMonitor,output_tick,11500000000,11500.0,11500000000,0,5.058501999999862,0,11505.058502,11505.339239,0.28073700000095414
d_monitor,DriverMonitor,output_tick,11600000000,11600.0,11600000000,0,9.745820000000094,0,11609.74582,11610.014873,0.26905299999998533
d_monitor,DriverMonitor,output_tick,11700000000,11700.0,11700000000,0,5.640258999999787,0,11705.640259,11705.908812,0.26855299999988347
d_monitor,DriverMonitor,output_tick,11800000000,11800.0,11800000000,0,10.091377000000648,0,11810.091377,11810.37617,0.2847929999988992
d_monitor,DriverMonitor,sensor_arrival,11900000000,11900.0,11900000000,0,86.0851419999999,0,11986.085142,11986.203382,0.11823999999978696
d_monitor,DriverMonitor,output_tick,11900000000,11900.0,11900000000,0,86.39384299999983,0,11986.393843,11986.461749,0.06790600000022096
d_monitor,DriverMonitor,output_tick,12000000000,12000.0,12000000000,0,4.998143999999229,0,12004.998144,12005.236049,0.23790499999995518
d_monitor,DriverMonitor,output_tick,12100000000,12100.0,12100000000,0,6.073968000000605,0,12106.073968,12106.350761,0.27679299999908835
d_monitor,DriverMonitor,output_tick,12200000000,12200.0,12200000000,0,5.678438000000824,0,12205.678438,12205.929731,0.2512929999993503
d_monitor,DriverMonitor,output_tick,12300000000,12300.0,12300000000,0,5.054743999999118,0,12305.054744,12305.356536,0.301792000000205
d_monitor,DriverMonitor,sensor_arrival,12400000000,12400.0,12400000000,0,63.332900999999765,0,12463.332901,12463.47327,0.14036900000064634
d_monitor,DriverMonitor,output_tick,12400000000,12400.0,12400000000,0,63.63419400000021,0,12463.634194,12463.693156,0.05896199999915552
d_monitor,DriverMonitor,output_tick,12500000000,12500.0,12500000000,0,4.969472000000678,0,12504.969472,12505.193543,0.22407099999873026
